mE,M_phi
3284,776683.3029829095
3285,776801.5169822569
3286,776919.7129765002
3287,777037.8909738555
3288,777156.0509825329
3289,777274.1930107364
3290,777392.3170666634
3291,777510.4231585055
3292,777628.5112944475
3293,777746.5814826685
3294,777864.6337313413
3295,777982.6680486326
3296,778100.6844427023
3297,778218.6829217047
3298,778336.6634937879
3299,778454.6261670935
3300,778572.5709497572
3301,778690.4978499085
3302,778808.4068756705
3303,778926.2980351605
3304,779044.1713364895
3305,779162.0267877623
3306,779279.8643970776
3307,779397.6841725281
3308,779515.4861222004
3309,779633.2702541746
3310,779751.0365765252
3311,779868.7850973202
3312,779986.5158246218
3313,780104.228766486
3314,780221.9239309627
3315,780339.6013260958
3316,780457.260959923
3317,780574.9028404761
3318,780692.526975781
3319,780810.1333738569
3320,780927.7220427175
3321,781045.2929903704
3322,781162.8462248174
3323,781280.3817540536
3324,781397.8995860688
3325,781515.3997288463
3326,781632.8821903635
3327,781750.3469785922
3328,781867.7941014977
3329,781985.2235670396
3330,782102.6353831713
3331,782220.0295578405
3332,782337.4060989888
3333,782454.7650145517
3334,782572.1063124591
3335,782689.4300006345
3336,782806.736086996
3337,782924.0245794553
3338,783041.2954859185
3339,783158.5488142854
3340,783275.7845724503
3341,783393.0027683014
3342,783510.2034097208
3343,783627.3865045853
3344,783744.552060765
3345,783861.7000861247
3346,783978.8305885232
3347,784095.9435758136
3348,784213.0390558426
3349,784330.1170364515
3350,784447.1775254755
3351,784564.2205307442
3352,784681.2460600812
3353,784798.2541213043
3354,784915.2447222254
3355,785032.2178706507
3356,785149.1735743806
3357,785266.1118412096
3358,785383.0326789261
3359,785499.9360953134
3360,785616.8220981484
3361,785733.6906952027
3362,785850.5418942417
3363,785967.3757030249
3364,786084.1921293067
3365,786200.9911808353
3366,786317.772865353
3367,786434.5371905968
3368,786551.2841642975
3369,786668.0137941805
3370,786784.7260879653
3371,786901.4210533656
3372,787018.0986980897
3373,787134.7590298398
3374,787251.4020563127
3375,787368.0277851992
3376,787484.6362241848
3377,787601.2273809487
3378,787717.8012631653
3379,787834.3578785023
3380,787950.8972346227
3381,788067.4193391831
3382,788183.9241998347
3383,788300.4118242232
3384,788416.8822199885
3385,788533.3353947647
3386,788649.7713561805
3387,788766.1901118591
3388,788882.5916694177
3389,788998.9760364679
3390,789115.3432206162
3391,789231.6932294628
3392,789348.0260706028
3393,789464.3417516255
3394,789580.6402801146
3395,789696.9216636483
3396,789813.1859097992
3397,789929.433026134
3398,790045.6630202146
3399,790161.8758995966
3400,790278.0716718303
3401,790394.2503444605
3402,790510.4119250266
3403,790626.5564210619
3404,790742.6838400948
3405,790858.7941896479
3406,790974.8874772382
3407,791090.9637103773
3408,791207.0228965713
3409,791323.0650433208
3410,791439.0901581206
3411,791555.0982484607
3412,791671.0893218248
3413,791787.0633856916
3414,791903.0204475344
3415,792018.9605148206
3416,792134.8835950125
3417,792250.7896955666
3418,792366.6788239345
3419,792482.5509875617
3420,792598.4061938889
3421,792714.2444503508
3422,792830.0657643768
3423,792945.8701433912
3424,793061.6575948127
3425,793177.4281260541
3426,793293.1817445237
3427,793408.9184576238
3428,793524.6382727511
3429,793640.3411972977
3430,793756.0272386495
3431,793871.6964041875
3432,793987.3487012871
3433,794102.9841373183
3434,794218.6027196462
3435,794334.2044556298
3436,794449.7893526234
3437,794565.3574179754
3438,794680.9086590293
3439,794796.4430831231
3440,794911.9606975893
3441,795027.4615097556
3442,795142.9455269434
3443,795258.4127564699
3444,795373.8632056463
3445,795489.2968817785
3446,795604.7137921676
3447,795720.1139441088
3448,795835.4973448925
3449,795950.8640018031
3450,796066.2139221209
3451,796181.5471131199
3452,796296.863582069
3453,796412.1633362323
3454,796527.4463828681
3455,796642.7127292299
3456,796757.9623825657
3457,796873.1953501182
3458,796988.4116391252
3459,797103.6112568189
3460,797218.794210426
3461,797333.960507169
3462,797449.1101542644
3463,797564.2431589236
3464,797679.3595283529
3465,797794.4592697532
3466,797909.5423903205
3467,798024.6088972455
3468,798139.6587977136
3469,798254.692098905
3470,798369.7088079952
3471,798484.7089321538
3472,798599.6924785458
3473,798714.6594543307
3474,798829.6098666631
3475,798944.5437226924
3476,799059.4610295625
3477,799174.3617944128
3478,799289.2460243772
3479,799404.1137265842
3480,799518.9649081578
3481,799633.7995762164
3482,799748.6177378735
3483,799863.4194002373
3484,799978.2045704112
3485,800092.9732554934
3486,800207.725462577
3487,800322.4611987497
3488,800437.1804710944
3489,800551.8832866893
3490,800666.5696526067
3491,800781.2395759146
3492,800895.8930636754
3493,801010.5301229467
3494,801125.150760781
3495,801239.754984226
3496,801354.3428003237
3497,801468.9142161118
3498,801583.4692386225
3499,801698.007874883
3500,801812.5301319162
3501,801927.0360167387
3502,802041.5255363632
3503,802155.998697797
3504,802270.455508042
3505,802384.8959740957
3506,802499.3201029506
3507,802613.7279015937
3508,802728.1193770075
3509,802842.4945361692
3510,802956.8533860514
3511,803071.1959336214
3512,803185.5221858416
3513,803299.8321496696
3514,803414.1258320579
3515,803528.4032399543
3516,803642.6643803009
3517,803756.909260036
3518,803871.1378860923
3519,803985.3502653972
3520,804099.5464048743
3521,804213.7263114414
3522,804327.8899920114
3523,804442.0374534926
3524,804556.1687027885
3525,804670.2837467977
3526,804784.3825924131
3527,804898.4652465238
3528,805012.5317160133
3529,805126.5820077608
3530,805240.61612864
3531,805354.6340855203
3532,805468.6358852658
3533,805582.6215347357
3534,805696.5910407851
3535,805810.5444102633
3536,805924.4816500153
3537,806038.4027668813
3538,806152.3077676961
3539,806266.1966592903
3540,806380.0694484897
3541,806493.9261421144
3542,806607.766746981
3543,806721.5912699002
3544,806835.3997176783
3545,806949.192097117
3546,807062.9684150128
3547,807176.7286781578
3548,807290.4728933388
3549,807404.2010673383
3550,807517.9132069341
3551,807631.6093188988
3552,807745.2894100002
3553,807858.9534870019
3554,807972.6015566622
3555,808086.2336257352
3556,808199.8497009694
3557,808313.4497891094
3558,808427.0338968944
3559,808540.6020310594
3560,808654.1541983346
3561,808767.690405445
3562,808881.2106591113
3563,808994.7149660497
3564,809108.2033329709
3565,809221.6757665816
3566,809335.1322735834
3567,809448.5728606737
3568,809561.9975345447
3569,809675.406301884
3570,809788.7991693746
3571,809902.176143695
3572,810015.5372315188
3573,810128.8824395149
3574,810242.2117743475
3575,810355.5252426765
3576,810468.8228511568
3577,810582.1046064388
3578,810695.370515168
3579,810808.6205839856
3580,810921.854819528
3581,811035.0732284269
3582,811148.2758173095
3583,811261.4625927985
3584,811374.6335615115
3585,811487.788730062
3586,811600.9281050586
3587,811714.0516931055
3588,811827.1595008018
3589,811940.2515347429
3590,812053.3278015187
3591,812166.388307715
3592,812279.4330599129
3593,812392.4620646889
3594,812505.4753286153
3595,812618.4728582589
3596,812731.4546601827
3597,812844.4207409453
3598,812957.3711070999
3599,813070.3057651962
3600,813183.2247217781
3601,813296.127983386
3602,813409.0155565556
3603,813521.8874478176
3604,813634.7436636987
3605,813747.5842107205
3606,813860.4090954006
3607,813973.2183242517
3608,814086.0119037825
3609,814198.7898404964
3610,814311.5521408931
3611,814424.2988114672
3612,814537.0298587093
3613,814649.7452891051
3614,814762.445109136
3615,814875.1293252789
3616,814987.7979440063
3617,815100.4509717859
3618,815213.0884150813
3619,815325.7102803517
3620,815438.3165740514
3621,815550.9073026304
3622,815663.4824725344
3623,815776.0420902049
3624,815888.5861620783
3625,816001.1146945868
3626,816113.6276941586
3627,816226.125167217
3628,816338.6071201807
3629,816451.0735594649
3630,816563.5244914793
3631,816675.9599226298
3632,816788.3798593176
3633,816900.7843079398
3634,817013.1732748889
3635,817125.5467665528
3636,817237.9047893157
3637,817350.2473495565
3638,817462.5744536505
3639,817574.8861079683
3640,817687.1823188758
3641,817799.4630927349
3642,817911.7284359034
3643,818023.978354734
3644,818136.2128555757
3645,818248.4319447728
3646,818360.6356286653
3647,818472.8239135891
3648,818584.9968058756
3649,818697.1543118514
3650,818809.2964378395
3651,818921.4231901581
3652,819033.5345751214
3653,819145.6305990388
3654,819257.711268216
3655,819369.776588954
3656,819481.8265675496
3657,819593.8612102952
3658,819705.8805234788
3659,819817.8845133844
3660,819929.8731862918
3661,820041.8465484759
3662,820153.8046062079
3663,820265.7473657544
3664,820377.6748333779
3665,820489.5870153365
3666,820601.4839178843
3667,820713.3655472706
3668,820825.2319097411
3669,820937.0830115366
3670,821048.9188588943
3671,821160.7394580466
3672,821272.5448152219
3673,821384.3349366444
3674,821496.109828534
3675,821607.8694971062
3676,821719.6139485725
3677,821831.3431891402
3678,821943.0572250125
3679,822054.7560623877
3680,822166.4397074606
3681,822278.1081664215
3682,822389.7614454569
3683,822501.3995507482
3684,822613.0224884736
3685,822724.6302648062
3686,822836.2228859158
3687,822947.8003579675
3688,823059.3626871222
3689,823170.9098795368
3690,823282.4419413641
3691,823393.9588787523
3692,823505.4606978461
3693,823616.9474047853
3694,823728.4190057062
3695,823839.8755067406
3696,823951.316914016
3697,824062.7432336564
3698,824174.1544717809
3699,824285.5506345049
3700,824396.9317279395
3701,824508.2977581919
3702,824619.6487313648
3703,824730.9846535573
3704,824842.3055308637
3705,824953.6113693747
3706,825064.9021751768
3707,825176.1779543523
3708,825287.4387129796
3709,825398.6844571326
3710,825509.9151928815
3711,825621.1309262922
3712,825732.3316634266
3713,825843.5174103426
3714,825954.6881730936
3715,826065.8439577299
3716,826176.9847702961
3717,826288.1106168346
3718,826399.2215033824
3719,826510.3174359729
3720,826621.3984206356
3721,826732.4644633956
3722,826843.5155702742
3723,826954.5517472887
3724,827065.5730004521
3725,827176.5793357735
3726,827287.570759258
3727,827398.5472769067
3728,827509.5088947165
3729,827620.4556186806
3730,827731.3874547877
3731,827842.3044090231
3732,827953.2064873675
3733,828064.0936957981
3734,828174.9660402875
3735,828285.823526805
3736,828396.6661613154
3737,828507.4939497797
3738,828618.3068981549
3739,828729.1050123939
3740,828839.8882984458
3741,828950.6567622556
3742,829061.4104097645
3743,829172.1492469094
3744,829282.8732796237
3745,829393.5825138363
3746,829504.2769554727
3747,829614.9566104535
3748,829725.6214846969
3749,829836.2715841158
3750,829946.9069146195
3751,830057.5274821139
3752,830168.1332925002
3753,830278.7243516762
3754,830389.3006655354
3755,830499.8622399678
3756,830610.409080859
3757,830720.9411940912
3758,830831.4585855423
3759,830941.9612610863
3760,831052.4492265935
3761,831162.92248793
3762,831273.3810509586
3763,831383.8249215374
3764,831494.2541055212
3765,831604.6686087608
3766,831715.068437103
3767,831825.4535963904
3768,831935.8240924624
3769,832046.1799311544
3770,832156.5211182972
3771,832266.8476597187
3772,832377.1595612423
3773,832487.4568286879
3774,832597.7394678713
3775,832708.0074846045
3776,832818.2608846956
3777,832928.4996739492
3778,833038.7238581657
3779,833148.9334431416
3780,833259.1284346702
3781,833369.3088385398
3782,833479.474660536
3783,833589.6259064402
3784,833699.7625820297
3785,833809.8846930785
3786,833919.9922453562
3787,834030.0852446291
3788,834140.1636966594
3789,834250.2276072054
3790,834360.2769820221
3791,834470.3118268602
3792,834580.332147467
3793,834690.3379495854
3794,834800.3292389553
3795,834910.3060213123
3796,835020.2683023883
3797,835130.2160879116
3798,835240.1493836066
3799,835350.0681951938
3800,835459.9725283904
3801,835569.8623889092
3802,835679.7377824598
3803,835789.5987147476
3804,835899.4451914745
3805,836009.2772183387
3806,836119.0948010348
3807,836228.897945253
3808,836338.6866566804
3809,836448.4609410001
3810,836558.2208038918
3811,836667.9662510307
3812,836777.6972880892
3813,836887.4139207354
3814,836997.1161546338
3815,837106.8039954455
3816,837216.4774488274
3817,837326.1365204328
3818,837435.7812159117
3819,837545.41154091
3820,837655.0275010699
3821,837764.6291020304
3822,837874.2163494261
3823,837983.7892488884
3824,838093.3478060446
3825,838202.8920265192
3826,838312.4219159319
3827,838421.9374798994
3828,838531.4387240345
3829,838640.9256539466
3830,838750.3982752413
3831,838859.85659352
3832,838969.3006143816
3833,839078.7303434203
3834,839188.1457862271
3835,839297.5469483894
3836,839406.9338354905
3837,839516.306453111
3838,839625.6648068269
3839,839735.0089022109
3840,839844.3387448322
3841,839953.6543402565
3842,840062.9556940454
3843,840172.2428117574
3844,840281.5156989468
3845,840390.7743611649
3846,840500.018803959
3847,840609.249032873
3848,840718.465053447
3849,840827.6668712178
3850,840936.8544917181
3851,841046.0279204777
3852,841155.1871630221
3853,841264.3322248737
3854,841373.4631115512
3855,841482.5798285694
3856,841591.6823814402
3857,841700.7707756715
3858,841809.8450167675
3859,841918.905110229
3860,842027.9510615532
3861,842136.9828762339
3862,842246.0005597612
3863,842355.0041176216
3864,842463.9935552982
3865,842572.9688782705
3866,842681.9300920143
3867,842790.877202002
3868,842899.8102137025
3869,843008.729132581
3870,843117.6339640996
3871,843226.5247137161
3872,843335.4013868857
3873,843444.2639890593
3874,843553.1125256845
3875,843661.9470022058
3876,843770.7674240636
3877,843879.5737966952
3878,843988.3661255343
3879,844097.1444160108
3880,844205.9086735516
3881,844314.6589035797
3882,844423.3951115148
3883,844532.117302773
3884,844640.8254827672
3885,844749.5196569064
3886,844858.1998305965
3887,844966.8660092392
3888,845075.5181982341
3889,845184.1564029758
3890,845292.7806288565
3891,845401.3908812645
3892,845509.9871655847
3893,845618.5694871984
3894,845727.1378514835
3895,845835.6922638151
3896,845944.2327295637
3897,846052.7592540971
3898,846161.2718427796
3899,846269.7705009719
3900,846378.2552340315
3901,846486.7260473118
3902,846595.1829461635
3903,846703.625935934
3904,846812.0550219665
3905,846920.4702096012
3906,847028.8715041748
3907,847137.2589110209
3908,847245.6324354694
3909,847353.9920828467
3910,847462.337858476
3911,847570.669767677
3912,847678.9878157658
3913,847787.2920080557
3914,847895.5823498559
3915,848003.8588464727
3916,848112.1215032089
3917,848220.3703253637
3918,848328.6053182331
3919,848436.8264871099
3920,848545.033837283
3921,848653.2273740387
3922,848761.4071026591
3923,848869.5730284234
3924,848977.7251566075
3925,849085.8634924836
3926,849193.9880413208
3927,849302.0988083847
3928,849410.1957989379
3929,849518.2790182391
3930,849626.3484715442
3931,849734.4041641052
3932,849842.4461011711
3933,849950.4742879878
3934,850058.4887297972
3935,850166.4894318384
3936,850274.4763993471
3937,850382.4496375555
3938,850490.4091516925
3939,850598.354946984
3940,850706.2870286522
3941,850814.2054019159
3942,850922.1100719912
3943,851030.0010440904
3944,851137.8783234223
3945,851245.7419151932
3946,851353.591824605
3947,851461.4280568575
3948,851569.2506171464
3949,851677.0595106642
3950,851784.8547426002
3951,851892.6363181408
3952,852000.4042424683
3953,852108.1585207626
3954,852215.8991581997
3955,852323.6261599526
3956,852431.3395311909
3957,852539.0392770813
3958,852646.7254027866
3959,852754.3979134668
3960,852862.0568142784
3961,852969.7021103752
3962,853077.3338069068
3963,853184.9519090204
3964,853292.5564218595
3965,853400.1473505646
