mE,mPhi,delta
254,3.3316301905737533,2.884770514427179e-09
254,88.41731077787601,2.4503458247376438e-09
254,99.7260402393071,2.3694392869826676e-09
254,91.52330329918202,2.428170213302976e-09
254,8.984104554182636,2.8786716042864582e-09
254,116.45174252707025,2.250203123497085e-09
254,97.33505997702613,2.386568387868621e-09
254,34.200220913780555,2.7947834551534196e-09
254,44.74129747619327,2.739417758361174e-09
254,75.00243779327886,2.544959619546751e-09
254,96.16643345020043,2.3949397651400844e-09
254,9.676480137445209,2.8775562174600764e-09
254,87.91835323743963,2.4539022286008866e-09
254,95.07068848695732,2.4027873228122273e-09
254,54.05361322915647,2.683975192449645e-09
254,43.97962324589083,2.743708510866897e-09
254,63.71653296747648,2.6217526433350158e-09
254,16.181878200596245,2.8634034285855605e-09
254,14.070023224737104,2.8687041962796492e-09
254,13.07143698413138,2.870979092189531e-09
254,32.399085222276135,2.803276235852784e-09
254,82.61703630424044,2.4915471873192977e-09
254,81.38521467505133,2.500248916590698e-09
254,74.14240381015274,2.5509262375867545e-09
254,80.3144944906829,2.5077956819814104e-09
254,62.139048988428144,2.6321731537369933e-09
254,69.5089208711936,2.5827774495303947e-09
254,72.17293163575478,2.5645283220250275e-09
254,67.08241181874853,2.599231369514276e-09
254,9.64326832876311,2.877611501025171e-09
254,124.35377120825875,2.19466272228479e-09
254,84.78593706897536,2.4761805338949115e-09
254,130.10405941304714,2.154723524119487e-09
254,1.6869401424810526,2.8855056770747205e-09
254,135.65643434624968,2.1166017611959976e-09
254,6.025525533619735,2.8825430615861087e-09
254,76.84282267462645,2.532141375019486e-09
254,118.58872535793125,2.2351162990902726e-09
254,40.33533827238439,2.7636500902518164e-09
254,43.659904878980306,2.7454973499861617e-09
254,41.70710499498187,2.756261390689271e-09
254,55.984026931664154,2.6718769157274616e-09
254,34.34725620956747,2.794076463819375e-09
254,143.3760882210518,2.06440309140121e-09
254,65.29138644779803,2.6112617259422684e-09
254,99.95933282034535,2.3677681161460376e-09
254,52.32578291857659,2.6946426016353656e-09
254,148.7236551873611,2.0288358218728442e-09
254,127.69467410314577,2.1714043320066163e-09
254,101.849269559806,2.3542326138376105e-09
254,132.3795221114613,2.139045246003033e-09
254,28.746203944982007,2.8195002862437913e-09
254,46.06195498463711,2.731883115080781e-09
254,50.52845113834004,2.7055669538132047e-09
254,105.87594095348297,2.3254259390426464e-09
254,59.021472767324056,2.6524852397006166e-09
254,24.60902115826452,2.8361194806773014e-09
254,21.98926147425817,2.8455938487584704e-09
254,90.74326364645519,2.4337447205707747e-09
254,123.76030928508818,2.198809088354401e-09
254,112.01125793809751,2.281687122444213e-09
254,39.027302680273934,2.77055667095781e-09
254,63.75081527732124,2.6215251840310627e-09
254,38.90711395145041,2.771184295982162e-09
254,128.53516825164314,2.165576283502041e-09
254,40.297658333865726,2.76385096673773e-09
254,93.76439699636686,2.4121392690466576e-09
254,134.91231377562835,2.1216838725113097e-09
254,73.19863749715894,2.5574553401519286e-09
254,67.28746649400935,2.597847606511677e-09
254,73.80151401124179,2.553286831390491e-09
254,27.465028204964714,2.824854366774668e-09
254,34.47158559814428,2.7934770673845204e-09
254,88.14683126081918,2.452273946752749e-09
254,77.15355135708063,2.529970770880905e-09
254,24.935713515133408,2.8348792195291865e-09
254,10.533998301795744,2.8760671888102844e-09
254,114.43555108397312,2.264477228065711e-09
254,121.7820737821817,2.2126612577650675e-09
254,49.98592767812388,2.70882835209445e-09
254,75.93424635418322,2.538477870890295e-09
254,29.18955552409891,2.817605739981966e-09
254,95.30934812627085,2.401078270460145e-09
254,10.118097531574112,2.876804156175108e-09
254,16.871797032403325,2.861531100462488e-09
254,74.8254764177665,2.5461885860328666e-09
254,113.80728921343203,2.2689325546465046e-09
254,48.834866843507186,2.715690351519372e-09
254,100.55986070731282,2.3634665815989554e-09
254,21.891428546887692,2.8459310432890823e-09
254,17.269225217077246,2.860421765870056e-09
254,114.13879912503216,2.266581226292688e-09
254,126.38280332208012,2.1805198906497797e-09
254,123.89997766570976,2.197832870739425e-09
254,144.17694636282695,2.0590447263760698e-09
254,109.04743083016211,2.3027873354226346e-09
254,95.84253876421805,2.3972596676224112e-09
254,16.18182085320369,2.863403581378297e-09
254,95.83182934439205,2.397336371256337e-09
254,12.791245210512226,2.8715901199046895e-09
254,136.99721050355018,2.1074664671776942e-09
254,128.43827757060322,2.166247639873076e-09
254,108.3281389464914,2.307916861380587e-09
254,143.7856374644626,2.061661511625203e-09
254,128.1089985901589,2.168530175466896e-09
254,107.98420931666791,2.3103706267145253e-09
254,93.1112927546191,2.41681304062128e-09
254,132.32375244565208,2.139428606677865e-09
254,7.742081384421395,2.8804751049829096e-09
254,118.39382798940761,2.236490338806185e-09
254,0.7060367795712064,2.8857153958672605e-09
254,39.500207781909715,2.7680756571270966e-09
254,122.14045122024608,2.2101483606539847e-09
254,61.343364468768094,2.6373940258536216e-09
254,86.94888549504492,2.4608066469964593e-09
254,21.63225410534131,2.8468184085656503e-09
254,140.22171234945034,2.085614131243149e-09
254,17.584741703299876,2.8595251999176505e-09
254,137.9007273029521,2.101326443950527e-09
254,71.1165855924884,2.5717862158190114e-09
254,8.110802500363501,2.879966353922275e-09
254,12.698991365689805,2.8717886642719704e-09
254,46.23751557000894,2.7308726425449013e-09
254,6.696399638104699,2.88179412320637e-09
254,141.47561099803306,2.07716249974376e-09
254,20.25648821796483,2.851383123196586e-09
254,102.84582885390337,2.3470983657152783e-09
254,123.11144464887452,2.2033474705526095e-09
254,117.15119017731513,2.245260119295805e-09
254,132.99329428580853,2.1348292170882907e-09
254,25.02099885720188,2.8345533454345666e-09
254,58.49561338120829,2.655871881000532e-09
254,59.033045531177606,2.6524105753117277e-09
254,36.5783579393833,2.7831044998505006e-09
254,13.27999800411278,2.8705164741953343e-09
254,21.637782024171102,2.8467995718628745e-09
254,116.24865165029192,2.251639250690898e-09
254,127.94655437940811,2.16965676919268e-09
254,78.74118030472937,2.5188536199200963e-09
254,94.76960780317634,2.40494319612672e-09
254,16.587208620146566,2.8623116809047344e-09
254,8.448879084675953,2.879480052128978e-09
254,95.06520923920186,2.4028265585246597e-09
254,49.67113276866253,2.710712845897817e-09
254,45.788281780906104,2.733454191641323e-09
254,65.00210016923435,2.61319512842778e-09
254,139.80568803615768,2.088424008565709e-09
254,37.265708594249325,2.7796345409076274e-09
254,64.9776824450265,2.6133581929378297e-09
254,68.35544786029702,2.5906202605716197e-09
254,96.42869256613417,2.3930612188150696e-09
254,104.21323462623872,2.3373139991780254e-09
254,24.066860621185292,2.838149448267343e-09
254,46.05422240310114,2.731927574276377e-09
254,83.52075393349634,2.485150983720139e-09
254,65.54489774420902,2.6095651435056117e-09
254,103.76498431630455,2.3405207407233857e-09
254,149.59131236671018,2.023112751854877e-09
254,141.16888055403237,2.0792275298920075e-09
254,122.35143715506253,2.2086696554111094e-09
254,34.97689808617582,2.791026121670868e-09
254,102.65472392778108,2.3484662612214357e-09
254,120.50045562972916,2.221659845469129e-09
254,87.20991080493107,2.4589484226669383e-09
254,136.78434223746294,2.1089149433483547e-09
254,78.60397847227418,2.5198160582028694e-09
254,27.3654052002123,2.8252630666902837e-09
254,61.49365445908772,2.636409765420402e-09
254,116.37016172321624,2.2507799629625753e-09
254,14.79571624650944,2.8669568785241766e-09
254,109.10622077554926,2.3023682229685268e-09
254,92.84319720282558,2.418731161834149e-09
254,38.60255512825256,2.772769348674679e-09
254,61.40159794652583,2.6370127545298592e-09
254,1.9123432682965347,2.8854332660668496e-09
254,46.74652506297699,2.7279314312543678e-09
254,69.841508085633,2.580509245944837e-09
254,86.17765487823486,2.466293509922947e-09
254,9.15685594058413,2.878400629781707e-09
254,149.68147366066975,2.0225188269458822e-09
254,108.13360462806409,2.309304682464531e-09
254,94.25403551735245,2.4086344091741385e-09
254,140.32020483251333,2.0849493193286877e-09
254,117.32466060254842,2.2440349412799423e-09
254,22.32307802861183,2.84443414099225e-09
254,135.00146643243068,2.121074536994576e-09
254,82.25398331826445,2.494113899914141e-09
254,85.96610248350378,2.46779763600423e-09
254,77.99137551137902,2.5241094637741596e-09
254,20.898935608461898,2.8492822499521114e-09
254,148.42442344311567,2.030812696161796e-09
254,45.3361498835213,2.7360386941930395e-09
254,13.949919337245987,2.8689857836443405e-09
254,111.11236757873178,2.2880800238268997e-09
254,145.3166966989915,2.051437998783619e-09
254,76.91162442011019,2.531660911560734e-09
254,123.77739002148886,2.198689689043708e-09
254,129.18088315295117,2.1611054197197227e-09
254,122.5089954489354,2.207565741856007e-09
254,112.77166270415245,2.276283929423983e-09
254,117.24640274884646,2.2445876200549084e-09
254,90.55842889301118,2.4350651594234625e-09
254,67.03772093470911,2.599532785180577e-09
254,83.92105488062002,2.4823146921664207e-09
254,3.2005091545017073,2.884846650716919e-09
254,39.632316540253065,2.7673793156568058e-09
254,7.404794255710279,2.8809206203461448e-09
254,142.9851352551339,2.0670228616820706e-09
254,127.06419204875347,2.175782396438343e-09
254,43.4946494392281,2.7464190893575565e-09
254,24.35115694218659,2.8370894053084857e-09
254,114.51346273430363,2.2639249540781995e-09
254,60.0386472718733,2.6459011821841766e-09
254,32.36780153857788,2.8034209585587945e-09
254,97.49091466167381,2.38545184614192e-09
255,99.14987412890585,2.3577508469507636e-09
255,50.0004110080815,2.68870360900208e-09
255,109.14458713893305,2.28710230892437e-09
255,42.638122128520806,2.730542187818069e-09
255,46.881852740528416,2.7068567526946216e-09
255,69.62657689780738,2.56361050549972e-09
255,62.41267433677616,2.6113807405299516e-09
255,62.04683588184273,2.6137564376640744e-09
255,102.14893198528502,2.3365212126242263e-09
255,131.21823586481102,2.1337507234925037e-09
255,60.806327083309796,2.621774165351689e-09
255,112.23894614515673,2.2653253038106327e-09
255,30.962332533264803,2.788366560628935e-09
255,147.7409038206196,2.023211483276266e-09
255,31.99107036403487,2.783768261721676e-09
255,118.62456570433922,2.2206241433366216e-09
255,36.691956169318644,2.7614698078788737e-09
255,49.85941691716378,2.6895369902426375e-09
255,38.42471187331525,2.75275259519526e-09
255,85.11000123853074,2.4568658960370095e-09
255,68.25378191239434,2.572825070969019e-09
255,84.89768041612372,2.4583548532788457e-09
255,118.2545175077544,2.223204372563309e-09
255,31.873248761772388,2.7843002499869753e-09
255,50.96930872122929,2.6829456981987232e-09
255,52.057281376780566,2.6764172018456046e-09
255,94.78004402898111,2.388684059428219e-09
255,90.08384860175362,2.4218694339117977e-09
255,44.122195600029,2.722400801380728e-09
255,11.419321753049271,2.8519927196448412e-09
255,42.330019842006294,2.7322123965209966e-09
255,13.773499944816914,2.847058047774043e-09
255,49.3715545440166,2.6924116251294764e-09
255,80.61144037887608,2.48829922138073e-09
255,142.69146884304422,2.056524460271348e-09
255,142.2726164652509,2.05930711802298e-09
255,74.78084468908119,2.528584052980275e-09
255,114.97802008306068,2.2461074078835985e-09
255,35.72589321678471,2.766217412373342e-09
255,104.74123195563389,2.318185974741396e-09
255,115.26133080843115,2.244123179527356e-09
255,89.40434742278397,2.4266617247968776e-09
255,25.125262777608903,2.8123433775914357e-09
255,106.30190755632646,2.3071585688779537e-09
255,3.5072406107991005,2.8620918435202614e-09
255,74.59702377367083,2.529843720869861e-09
255,66.82801218342182,2.582337530146253e-09
255,0.4050014031027338,2.8631565018790934e-09
255,104.17753124167956,2.3221712597919007e-09
255,143.49681598398828,2.051182315948448e-09
255,43.75480894978484,2.724430866755439e-09
255,59.64345443180191,2.62923492309341e-09
255,102.50998452938592,2.333966398397466e-09
255,77.48842126212008,2.509951860128824e-09
255,25.482148658643123,2.8109862482255124e-09
255,63.150777092230214,2.606572582245069e-09
255,71.6206790377818,2.5501354368135018e-09
255,135.52285510276036,2.1045395815586958e-09
255,6.948274741113536,2.8589704064233427e-09
255,86.3690997230126,2.448026799918747e-09
255,21.16411693098852,2.8263778912405284e-09
255,144.8579952849085,2.042177905596978e-09
255,124.46346544158521,2.180106007008706e-09
255,53.56420027323661,2.6672690786876255e-09
255,10.892852627327587,2.8529798634104533e-09
255,64.31792061074925,2.5989297701098043e-09
255,123.40121184421443,2.1874485635767006e-09
255,73.12903735718112,2.5398772159221573e-09
255,63.34456698170038,2.605306919245731e-09
255,53.499003642966116,2.667667339340988e-09
255,58.41875152836279,2.6370318685573707e-09
255,129.39450735611473,2.146206452614391e-09
255,125.19213422136232,2.1750771552783688e-09
255,100.49950312752043,2.348195767998458e-09
255,64.54834654511244,2.5974152750851186e-09
255,117.88308608658859,2.2257956141800352e-09
255,130.1187679451325,2.141254379704342e-09
255,119.34638893101935,2.2155950849311484e-09
255,139.49772379309871,2.0778148345545976e-09
255,19.51051500903417,2.831652502399911e-09
255,102.7109712250942,2.3325443455942297e-09
255,7.14367009539213,2.85873333404988e-09
255,138.4659606053018,2.08472804753089e-09
255,31.897658078066993,2.7841901496232016e-09
255,121.86546786134922,2.1980873812429742e-09
255,87.1223830913147,2.4427314806444662e-09
255,2.242489014373128,2.8627288790378687e-09
255,145.87298866412212,2.03548403651898e-09
255,1.9814110429169918,2.8628257018957193e-09
255,62.56533933665648,2.6103878859773756e-09
255,97.80775485455334,2.3672533429211896e-09
255,78.43067416156607,2.5034358979457298e-09
255,66.04603543405263,2.5875283932651996e-09
255,89.41120248325119,2.4266133934309526e-09
255,17.476357977106282,2.8376420284233043e-09
255,80.55979066948737,2.4886585680962976e-09
255,51.388979092134804,2.680435189578428e-09
255,103.11582522373413,2.3296801697385823e-09
255,127.41872059084719,2.159751690626907e-09
255,83.02046982551298,2.4714975731359626e-09
255,52.020622724755384,2.67663823595142e-09
255,106.37656099976012,2.306631341557609e-09
255,116.83393445873303,2.2331221083166394e-09
255,57.634743646750195,2.641989257999879e-09
255,147.7624230251614,2.0230704509322212e-09
255,4.052503274140584,2.8617317706747912e-09
255,31.99393571192455,2.78375530703351e-09
255,99.84681495496916,2.35281648613132e-09
255,72.07416539299577,2.5470570097682854e-09
255,50.20363198905009,2.687500386743764e-09
255,101.35543385817242,2.342136972856991e-09
255,81.39021062245233,2.4828763624663882e-09
255,101.97093460082796,2.3377808309759903e-09
255,57.37739123545149,2.643610596298786e-09
255,50.62218931411178,2.68501470869313e-09
255,91.6519823494304,2.410799467943979e-09
255,33.82771526845946,2.775301095418819e-09
255,87.8886398368931,2.437339949839093e-09
255,28.659178654155237,2.7982685065840037e-09
255,5.840612926286237,2.860193955026874e-09
255,59.93054184006413,2.62739813011246e-09
255,110.5249844256509,2.2773796711295038e-09
255,16.466233922609764,2.840404955815142e-09
255,73.64535728470601,2.536353646055684e-09
255,100.6596349561616,2.347062181306812e-09
255,6.195355631730292,2.8598244644787162e-09
255,11.370354558016437,2.852086354099211e-09
255,134.87934866766886,2.1088890309734503e-09
255,27.294012852172756,2.803871086479781e-09
255,14.73398983339308,2.844805876716537e-09
255,94.97396348771397,2.387311974852374e-09
255,107.25330581526916,2.3004414300302214e-09
255,88.8085339343962,2.4308612535575334e-09
255,41.43685360526733,2.737014317506751e-09
255,40.27192558388243,2.743186064592919e-09
255,12.031138962873111,2.8507915508235467e-09
255,116.08528498724947,2.2383564541069065e-09
255,147.02316754675522,2.0279199965296264e-09
255,94.68412097705942,2.3893627305334662e-09
255,108.65201252338902,2.2905745019470046e-09
